# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
cyl_control	def	2.0	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	def	VALID	0	2	0	1	373	1113	742	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	0.2	VALID	0	2	0	1	2065	6189	4126	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	0.3	VALID	0	2	0	1	1426	4272	2848	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	0.5	VALID	0	2	0	1	910	2724	1816	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	0.8	VALID	0	2	0	1	652	1950	1300	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	0.9	VALID	0	2	0	1	589	1761	1174	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	1.0	VALID	0	2	0	1	565	1689	1126	0	1e-6	3	1	yes	4	cec740d3	0	-	1
lbracket	def	1.5	VALID	0	2	0	1	418	1248	832	0	1e-6	3	1	yes	3	cec740d3	0	-	1
lbracket	def	2.0	VALID	0	2	0	1	373	1113	742	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	def	VALID	0	2	0	1	512	1530	1020	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	0.2	VALID	0	2	0	1	1970	5904	3936	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	0.3	VALID	0	2	0	1	1394	4176	2784	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	0.5	VALID	0	2	0	1	878	2628	1752	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	0.8	VALID	0	2	0	1	644	1926	1284	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	0.9	VALID	0	2	0	1	590	1764	1176	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	1.0	VALID	0	2	0	1	530	1584	1056	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	1.5	VALID	0	2	0	1	416	1242	828	0	1e-6	3	1	yes	4	cec740d3	0	-	1
box_step	def	2.0	VALID	0	2	0	1	356	1062	708	0	1e-6	3	1	yes	3	cec740d3	0	-	1
rib	def	def	VALID	0	2	0	1	876	2622	1748	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib	def	0.2	VALID	0	2	0	1	3236	9702	6468	0	1e-6	3	1	yes	5	cec740d3	0	-	1
rib	def	0.3	VALID	0	2	0	1	2324	6966	4644	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib	def	0.5	VALID	0	2	0	1	1556	4662	3108	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib	def	0.8	VALID	0	2	0	1	1172	3510	2340	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib	def	0.9	VALID	0	2	0	1	1100	3294	2196	0	1e-6	3	1	yes	3	cec740d3	0	-	1
rib	def	1.0	VALID	0	2	0	1	444	1326	884	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib	def	2.0	VALID	0	2	0	1	780	2334	1556	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	def	VALID	0	2	0	1	320	954	636	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	0.2	VALID	0	2	0	1	1328	3978	2652	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	0.3	VALID	0	2	0	1	932	2790	1860	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	0.5	VALID	0	2	0	1	572	1710	1140	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	0.8	VALID	0	2	0	1	404	1206	804	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	0.9	VALID	0	2	0	1	380	1134	756	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	1.0	VALID	0	2	0	1	320	954	636	0	1e-6	3	1	yes	3	cec740d3	0	-	1
thin_slab	def	1.5	VALID	0	2	0	1	248	738	492	0	1e-6	3	1	yes	4	cec740d3	0	-	1
thin_slab	def	2.0	VALID	0	2	0	1	92	270	180	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	def	VALID	0	2	0	1	488	1458	972	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	0.2	VALID	0	2	0	1	2564	7686	5124	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	0.3	VALID	0	2	0	1	1820	5454	3636	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	0.5	VALID	0	2	0	1	1172	3510	2340	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	0.8	VALID	0	2	0	1	860	2574	1716	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	0.9	VALID	0	2	0	1	800	2394	1596	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	1.0	VALID	0	2	0	1	716	2142	1428	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	1.5	VALID	0	2	0	1	572	1710	1140	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pocket	def	2.0	VALID	0	2	0	1	488	1458	972	0	1e-6	3	1	yes	3	cec740d3	0	-	1
chamfer_box	def	def	VALID	0	2	0	1	80	234	156	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	0.2	VALID	0	2	0	1	632	1890	1260	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	0.3	VALID	0	2	0	1	424	1266	844	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	0.5	VALID	0	2	0	1	256	762	508	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	0.8	VALID	0	2	0	1	176	522	348	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	0.9	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	3	cec740d3	0	-	1
chamfer_box	def	1.0	VALID	0	2	0	1	136	402	268	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	1.5	VALID	0	2	0	1	96	282	188	0	1e-6	3	1	yes	4	cec740d3	0	-	1
chamfer_box	def	2.0	VALID	0	2	0	1	80	234	156	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	def	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	0.2	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	3	cec740d3	0	-	1
brush_one_edge	def	0.3	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	0.5	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	0.8	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	0.9	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	1.0	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	3	cec740d3	0	-	1
brush_one_edge	def	1.5	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
brush_one_edge	def	2.0	VALID	0	2	0	1	14	36	24	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	def	VALID	0	2	0	1	212	630	420	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	0.2	VALID	0	2	0	1	1436	4302	2868	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	0.3	VALID	0	2	0	1	968	2898	1932	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	0.5	VALID	0	2	0	1	608	1818	1212	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	0.8	VALID	0	2	0	1	428	1278	852	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	0.9	VALID	0	2	0	1	392	1170	780	0	1e-6	3	1	yes	3	cec740d3	0	-	1
cube_control	def	1.0	VALID	0	2	0	1	356	1062	708	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	1.5	VALID	0	2	0	1	248	738	492	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cube_control	def	2.0	VALID	0	2	0	1	212	630	420	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	def	VALID	0	2	0	1	444	1326	884	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	0.2	VALID	0	2	0	1	648	1938	1292	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	0.3	VALID	0	2	0	1	534	1596	1064	0	1e-6	3	1	yes	3	cec740d3	0	-	1
mixed_fn	def	0.5	VALID	0	2	0	1	474	1416	944	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	0.8	VALID	0	2	0	1	474	1416	944	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	0.9	VALID	0	2	0	1	474	1416	944	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	1.0	VALID	0	2	0	1	444	1326	884	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	1.5	VALID	0	2	0	1	444	1326	884	0	1e-6	3	1	yes	4	cec740d3	0	-	1
mixed_fn	def	2.0	VALID	0	2	0	1	444	1326	884	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	def	VALID	0	2	0	1	280	834	556	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	8	def	VALID	0	2	0	1	242	720	480	0	1e-6	3	1	yes	3	cec740d3	0	-	1
rib_into_boss	10	def	VALID	0	2	0	1	312	930	620	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	12	def	VALID	0	2	0	1	322	960	640	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	14	def	VALID	0	2	0	1	448	1338	892	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	16	def	VALID	0	2	0	1	460	1374	916	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	19	def	VALID	0	2	0	1	609	1821	1214	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	24	def	VALID	0	2	0	1	808	2418	1612	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	26	def	VALID	0	2	0	1	1010	3024	2016	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	32	def	VALID	0	2	0	1	1276	3822	2548	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	48	def	VALID	0	2	0	1	2524	7566	5044	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	64	def	VALID	0	2	0	1	4204	12606	8404	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	0.2	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	0.3	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	0.5	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	0.8	VALID	0	2	0	1	496	1482	988	0	1e-6	3	1	yes	3	cec740d3	0	-	1
rib_into_boss	def	0.9	VALID	0	2	0	1	464	1386	924	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	1.0	VALID	0	2	0	1	420	1254	836	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	1.5	VALID	0	2	0	1	324	966	644	0	1e-6	3	1	yes	4	cec740d3	0	-	1
rib_into_boss	def	2.0	VALID	0	2	0	1	280	834	556	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	def	VALID	0	2	0	1	734	2196	1464	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	0.2	VALID	0	2	0	1	1361	4077	2718	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	0.3	VALID	0	2	0	1	1022	3060	2040	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	0.8	VALID	0	2	0	1	590	1764	1176	0	1e-6	3	1	yes	3	cec740d3	0	-	1
refused_neighbour	def	0.9	VALID	0	2	0	1	566	1692	1128	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	1.0	VALID	0	2	0	1	512	1530	1020	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	1.5	VALID	0	2	0	1	473	1413	942	0	1e-6	3	1	yes	4	cec740d3	0	-	1
refused_neighbour	def	2.0	VALID	0	2	0	1	407	1215	810	0	1e-6	3	1	yes	4	cec740d3	0	-	1
shallow_crease	def	def	VALID	0	4	0	2	1424	4260	2840	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	0.2	VALID	0	4	0	2	6070	18198	12132	0	1e-6	3	1	yes	5	cec740d3	0	-	2
shallow_crease	def	0.3	VALID	0	4	0	2	4150	12438	8292	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	0.5	VALID	0	4	0	2	2602	7794	5196	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	0.8	VALID	0	4	0	2	1744	5220	3480	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	0.9	VALID	0	4	0	2	1594	4770	3180	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	1.0	VALID	0	4	0	2	1414	4230	2820	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	1.5	VALID	0	4	0	2	1060	3168	2112	0	1e-6	3	1	yes	4	cec740d3	0	-	2
shallow_crease	def	2.0	VALID	0	4	0	2	832	2484	1656	0	1e-6	3	1	yes	4	cec740d3	0	-	2
